First Normal Date	Last Normal Date	Log Count	Risk Based Priority (RBP)	Log Source Entity	Log Source Type	Classification	Common Event	Direction	Zone (Origin)	Zone (Impacted)	Entity (Origin)	Entity (Impacted)	Location (Origin)	Location (Impacted)	Network (Origin)	Network (Impacted)	Host (Origin)	Host (Impacted)	Known Host (Origin)	Known Host (Impacted)	IP Address (Origin)	IP Address (Impacted)	NAT IP Address (Origin)	NAT IP Address (Impacted)	MAC Address (Origin)	MAC Address (Impacted)	Interface (Origin)	Interface (Impacted)	Application	TCP/UDP Port (Origin)	TCP/UDP Port (Impacted)	NAT TCP/UDP Port (Origin)	NAT TCP/UDP Port (Impacted)	Protocol	Vendor Message ID	User (Origin)	User (Impacted)	Group	Domain Impacted	Sender	Recipient	Object	Object Name	URL	Command	Process Name	Process ID	Severity	Version	Host (Impacted) KBytes Rcvd	Host (Impacted) KBytes Sent	Host (Impacted) Packets Rcvd	Host (Impacted) Packets Sent	Reason	Result	Policy	Object Type	Hash	Response Code	Action	Session Type	CVE	Threat ID	Status	Serial Number	Parent Process Path	Parent Process Name	Parent Process ID	User Agent	Vendor Info	Threat Name	Domain Origin	Country (Origin)	Country (Impacted)	Region (Origin)	Region (Impacted)	HostName (Origin)	HostName (Impacted)	Known Application
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49441	53	26496	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	51116	53	13700	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	13.107.160.201			10.1.1.11	13.107.160.201	217.28.52.100	0.0.0.0			eth1		53\UDP	3138	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	204.79.197.1			10.1.1.11	204.79.197.1	217.28.52.100	0.0.0.0			eth1		53\UDP	46895	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	208.84.4.2			10.1.1.11	208.84.4.2	217.28.52.100	0.0.0.0			eth1		53\UDP	40024	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	204.79.197.1			10.1.1.11	204.79.197.1	217.28.52.100	0.0.0.0			eth1		53\UDP	28051	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49816	53	19634	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	13.107.206.240			10.1.1.11	13.107.206.240	217.28.52.100	0.0.0.0			eth1		53\UDP	14308	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	208.84.4.2			10.1.1.11	208.84.4.2	217.28.52.100	0.0.0.0			eth1		53\UDP	54099	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	65450	53	31639	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49945	53	19911	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	13.107.24.201			10.1.1.11	13.107.24.201	217.28.52.100	0.0.0.0			eth1		53\UDP	18015	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	150.171.254.2			10.1.1.11	150.171.254.2	217.28.52.100	0.0.0.0			eth1		53\UDP	41711	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Redwood City	VM Network		10.1.1.11	198.143.63.107			10.1.1.11	198.143.63.107	217.28.52.100	0.0.0.0			eth1		53\UDP	50897	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	51018	53	17938	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	13.107.206.240			10.1.1.11	13.107.206.240	217.28.52.100	0.0.0.0			eth1		53\UDP	59857	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50132	53	55758	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:12:29 PM	2022-12-09 04:13:01 PM	2	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	iPro	Security	Latvia: Riga: Riga		VM Network		10.1.1.128	172.16.11.32			10.1.1.128	172.16.11.32					eth1							ICMP	vpn-1 & firewall-1																									accept													Latvia		Latvia: Riga				
2022-12-09 04:12:46 PM	2022-12-09 04:13:01 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Germany: Hessen: Frankfurt Am Main	VM Network		10.1.1.17	3.120.221.108			10.1.1.17	3.120.221.108	217.28.52.97	0.0.0.0			eth1		443\TCP	55749	443	48696	0	TCP	vpn-1 & firewall-1	zinaida kravale (zinaida.kravale)																								accept													Latvia	Germany	Latvia: Riga	Germany: Hessen			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	51231	53	34531	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Ireland: Baile Átha Cliath: Dublin	VM Network		10.1.1.212	87.248.119.251			10.1.1.212	87.248.119.251	217.28.52.97	0.0.0.0			eth1.422		443\TCP	54869	443	10001	0	TCP	vpn-1 & firewall-1	mihails akulenkovs (mihails)																								accept													Latvia	Ireland	Latvia: Riga	Ireland: Baile Átha Cliath			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49398	53	43877	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	65480	53	10396	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	VM Network		10.1.1.136	216.58.207.195			10.1.1.136	216.58.207.195	217.28.52.97	0.0.0.0			eth1		443\UDP	52843	443	10012	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	VM Network		10.1.1.136	142.250.74.35			10.1.1.136	142.250.74.35	217.28.52.97	0.0.0.0			eth1		443\UDP	58407	443	21985	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	14	Security	Syslog - Check Point Log Exporter	Network Deny	Traffic Denied by Network Firewall	External	External	External	Global Entity	Global Entity	Netherlands: Noord-Holland: Amsterdam	Latvia: Riga: Riga			5.39.216.130	217.28.52.98			5.39.216.130	217.28.52.98					eth1.422		8818\TCP		8818			TCP	vpn-1 & firewall-1																									drop													Netherlands	Latvia	Netherlands: Noord-Holland	Latvia: Riga			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	VM Network		10.1.1.136	216.239.32.117			10.1.1.136	216.239.32.117	217.28.52.97	0.0.0.0			eth1		443\UDP	58176	443	10001	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	51154	53	57034	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	64.4.48.5			10.1.1.11	64.4.48.5	217.28.52.100	0.0.0.0			eth1		53\UDP	39115	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Virginia: Ashburn	VM Network		10.1.1.167	34.232.231.107			10.1.1.167	34.232.231.107					eth1.422		443\TCP		443			TCP	application control																									accept													Latvia	United States	Latvia: Riga	United States: Virginia			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Virginia: Reston	VM Network		10.1.1.11	192.42.177.30			10.1.1.11	192.42.177.30	217.28.52.100	0.0.0.0			eth1		53\UDP	13514	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Virginia			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	Security	DC		Latvia: Riga: Riga		VM Network	10.232.100.101	DC2 *		DC2	10.232.100.101	10.1.1.4					eth1.422		53\UDP		53			UDP	vpn-1 & firewall-1																									accept														Latvia		Latvia: Riga			
2022-12-09 04:13:01 PM	2022-12-09 04:13:01 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50534	53	16770	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:39 PM	2022-12-09 04:13:00 PM	27	2	VirtualM	Syslog - VMWare vCenter Server	Information	General Process Information		Unknown	Unknown	VirtualM	VirtualM																																		wcpsvc		info																															
2022-12-09 04:11:35 PM	2022-12-09 04:13:00 PM	18	2	VirtualM	Syslog - VMWare vCenter Server	Information	General Process Information		Unknown	Unknown	VirtualM	VirtualM																																		observability-main	89	info																		uptimecollectorplugin.java													
2022-12-09 04:13:00 PM	2022-12-09 04:13:00 PM	1	10	VirtualM	Syslog - VMWare vCenter Server	Information	HTTP POST Method Event		Internal	Unknown	VirtualM	VirtualM	Latvia: Riga: Riga				vc.internal *		vc.internal		127.0.0.1																					/statsreport/topn			post	perfcharts-localhost_access		info											200														Latvia		Latvia: Riga				
2022-12-09 04:11:40 PM	2022-12-09 04:13:00 PM	55	5	DC	MS Windows Event Logging XML - Security	Account Modified	User Account Attribute Modified		Unknown	Unknown	DC	DC						dc2.internal																	4703	dc2$	dc2$		internal							svchost.exe	2128	information							audit success															token right adjusted events		internal						dc2.internal	
2022-12-09 04:12:20 PM	2022-12-09 04:13:00 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	150.171.16.240			10.1.1.11	150.171.16.240	217.28.52.100	0.0.0.0			eth1		53\UDP	27442	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:00 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	64.4.48.2			10.1.1.11	64.4.48.2	217.28.52.100	0.0.0.0			eth1		53\UDP	58486	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:12:21 PM	2022-12-09 04:13:00 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	VM Network		10.1.1.32	142.250.74.100			10.1.1.32	142.250.74.100	217.28.52.97	0.0.0.0			eth1		443\UDP	55135	443	10080	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
